'GENE,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,"10,000 cell Rep1 (P1)","10,000 cell Rep2 (P2)","10,000 cell Rep3 (P3)",Gene Category
'TMEM45A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM45B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM48,53.81811711,0,0.040367586,0,0,0,0,0,0.062318359,0.050842781,0.041585935,0,0.061084542,32.01270453,0,0,0,0,8.3286028,6.477871015,7.793162437,
'TMEM49,178.221965,106.4965654,240.0105438,234.3269465,249.7228852,262.7759287,159.780167,221.2178261,90.4419199,455.807686,117.3798495,0.526507019,106.7805515,396.9184233,416.9942503,10.93952448,264.0008304,47.56756635,107.9304767,118.9820536,105.1335153,
'TMEM5,64.08760485,0,0,0,0,30.8489108,3.777050519,0,0,0,0.081031589,0,0,0,0,0,0,0.088589956,26.84792666,23.84911861,26.10919476,
'TMEM50A,687.0630518,632.2970664,779.1095566,617.5622417,734.8255433,470.9864298,456.6046853,129.1623674,379.4998955,549.1791285,122.7553206,0.854685409,519.3567736,975.1532508,774.5211124,251.272659,573.1294914,797.0160526,414.9038109,379.2336159,383.1489561,
'TMEM50B,62.15446787,242.1118243,167.2828696,28.84283956,1.610366779,61.23015935,228.758922,0.176169801,109.9376792,180.9863604,0,0.265618817,0.071357373,0.063698609,0,101.5764973,0,75.60684591,41.8427291,42.08893373,52.40798734,
'TMEM51,0,0,0,0,0,44.59588661,0,0,0,0,0,0,0,0,0,0.08391234,0,0,1.906459242,0.951396627,3.629770893,
'TMEM52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM53,8.075446954,103.1934191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.947365238,2.428264913,1.023286813,
'TMEM54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM55A,78.04011589,0,0.045880076,0.113172787,0,0.172560052,0,0,0,7.171417153,0,0.129255158,0,0,0,0,0,0.051495598,20.31110824,20.62450994,16.82784591,
'TMEM55B,0.229452249,0,0,0,0,0.733587173,12.0048856,0,0,0.06149037,0,0,0,0,0,0,0,0,3.293288255,1.279920445,0,
'TMEM56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM57,15.58577184,12.88766913,0.053588293,70.20147058,0.108593191,15.716887,0.034738189,0,0,0,0,0,47.89405878,39.27346276,0,0.596922765,0,0,7.254707661,6.454392917,6.374883652,
'TMEM59,99.60734788,3.061917335,0.208401686,16.28450821,2.372553868,1.568156616,13.44182647,73.31013712,162.5694784,8.524481829,16.13538492,1.174333007,0.210522542,0.375677896,119.4308219,32.53521697,0.19926323,0.078220503,241.5044889,258.7156663,244.5562561,
'TMEM59L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM60,135.4101965,0,0.128713464,0.158947348,0,0.323111469,0,0.161107054,0,0,0,0,0,0,221.8647741,0.191689781,0,0,30.84187887,28.27956929,22.69744207,
'TMEM62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055875663,0,0,0,0,2.924063449,3.450093623,5.461159674,
'TMEM63A,0,0,0,0,46.97413818,0.040216908,0,0,0,0,0.033045776,0.090385676,0,0,0,0,0,0,4.158690886,4.851637787,7.455813342,
'TMEM63B,0.344738826,0,0,0,0,0,0,0,0,0,0,0.986286534,0,0,0,0,0,0,4.643999278,3.921142412,4.86998951,
'TMEM63C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM64,0,0.030877715,0,0,0,0,0,0,0,0,0,0.061320418,0,0,0,0,0,0,1.863493727,1.628314867,3.277894898,
'TMEM65,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872566356,0,0,0,0,3.992129942,3.329709128,1.766226974,
'TMEM66,0,0,0,0.068663694,0.055922392,0,0,26.29288198,0,0.070271602,0,0,0,0,0,0.082736412,0,0,31.95259079,28.95634127,36.53246651,
'TMEM67,56.11045797,0,0.269036557,0,0,0,0.087338543,3.769274189,0,0,0,0,0,0.042513091,0,0,0,0.032895759,9.274182289,5.017398726,4.584740804,LPS Response
'TMEM68,0.287966313,0.056645705,240.1958833,0.196815594,114.9330144,59.4103861,98.43515116,37.6071017,19.40132705,147.7806609,160.5839371,244.8065374,0.060372532,101.6572371,2.415247817,1.244823746,0.114181264,0.089489824,52.52512575,37.43426793,35.54664646,
'TMEM69,0.361533616,87.16575888,0.38159314,0.188588425,0.388885114,0.109832373,0.431917588,5.836488749,0.238161376,0.337840769,0.182394998,2.141782249,0.525463797,0.29027448,0.656264072,45.9965953,0.062245775,0.299504911,3.126892477,3.884605739,2.499049348,
'TMEM70,0,0,0.3691062,0.15178172,0.061799877,0,0,0,0.570568175,0.077730356,6.159131219,0,0.186361955,0,0,0,0,0,33.00190548,23.64410471,23.67086143,
'TMEM71,0.700498868,0,6.141834596,110.1046589,0,0,0,0.08784276,0,0,0.036343346,0.099397843,0.0533783,83.02564095,0,0,126.7950805,0.039544909,7.419292836,11.98378184,5.958110496,
'TMEM72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031484313,0.021599038,0.335452289,
'TMEM74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102944042,0,
'TMEM79,0,0,0,0,0,0,43.50625499,0,0,0,0.046058985,0,0,0,0,0,0,1.053530781,0,0,0.186762077,
'TMEM8,0,0,0,0,0,0,0,0,0,0,0,0,17.99490535,0,0,0,0,0,2.264049998,1.682628229,1.623641422,
'TMEM80,1.225391689,0,0,0,0.43259916,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086452794,1.135676011,3.08148803,
'TMEM81,0,0,0,0,91.83772465,0.153051551,0,0.076081854,0,0,0,0,0,0,0,0,0,0,0.687335158,0.042877546,0.509457172,
'TMEM82,0.232885085,0.147140827,0.051553379,0,0.126494913,0,0,0,0,0,0.052498763,0.145277207,0,0.69665078,0,0.076633435,0.073534209,0.058330042,1.847028704,3.065707939,0.92750431,
'TMEM85,51.90620162,132.5309125,0.115286022,0,0,0.145095792,0,0.288371302,0,0,0,0.324871217,0,0,125.4017724,9.344859752,0,0,80.90926636,80.24139361,97.39222592,
'TMEM86A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85186427,7.615810667,10.5851491,
'TMEM86B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27624114,0.063201807,1.643514692,
'TMEM87A,0,10.94074777,0,0.960024875,0,0.469144535,0,3.658692474,0.300786321,0,0.956147276,0,4.420765935,0,0,0.052601449,1.214267888,0,1.578508206,2.260151246,1.879860667,
'TMEM87B,0.250229762,0,0.068295461,0.228136024,0,43.26604729,0,0,0.748149607,0.174750609,0,1.042325784,2.288853828,1.062207417,0.030316738,4.494438373,0.066202264,0.049344176,8.164638404,10.77745998,10.68799316,
'TMEM88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291535165,0,0.554727002,1.474057281,0.509557669,
'TMEM88B,0.053032443,0.048663101,0.0523221,0.079896043,0,0.074091992,0.195648923,0.108357035,0.110392719,0.061983014,0,0.250263136,0.044786663,0,0.162879673,0.129180563,0.250511359,0.033161204,0.030204937,0.041491812,0.071727146,
'TMEM89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM9,0,153.5166657,0.073797198,0.182112247,107.4851908,9.163011349,0,0,0,0,0,363.6289094,0.223689983,0.099784703,0,0,0,26.77275789,3.027018557,2.856407459,3.264367568,
'TMEM90A,11.65312893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05963454,0,0,0,0,
'TMEM90B,0,0,0,0,0,1.797234516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM91,0,0,0,0,0,0.049137421,0,0,0,0,0,0.112852511,0,0,0.110226983,0,0,0,0.613704841,0.092317529,0.373965507,
'TMEM92-PS,0,2.379302281,0,0.317691357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM93,0,1.82460854,0,0,0.080516401,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55323538,25.15911623,24.60915029,
'TMEM95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMEM97,189.7023246,0,209.5543679,149.2069726,63.66739435,68.88061018,36.62680299,2.237321586,133.109579,240.7277604,107.9724257,0,0.247052159,106.1114141,0.224598704,90.40019808,0.23392771,54.41474902,45.74403846,54.87295792,36.0090322,
'TMEM98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874860754,0.453401705,
'TMEM9B,0,0,0.126477787,0.156032404,0,7.016636697,0,0,0,0,3.194148982,0,0,0.08548509,0,0,0,0,103.666022,77.91790186,102.6792054,
'TMF1,6.602070264,0.1903214,15.61383661,17.35460228,7.41884319,36.68544671,8.047471403,0.25958809,14.02136809,10.25350001,0.06141136,4.200895659,32.02896065,1.550328961,39.55635655,9.720265802,98.18126052,8.250728336,15.76364194,18.62577159,10.09045649,
'TMIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMIGD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMLHE,0,0,52.87072596,0,48.59380845,0,0,0,0.071681811,0,0,0,0,0,0,0,0,0,3.747908172,2.701710391,0.736789005,
'TMOD1,3.949921575,0.438227758,0.414417043,0.272074711,0.223192714,0.09053042,0.195160397,0.313038195,0.956407817,9.587905502,0.43890201,0.576393326,0.739389602,0.360977654,0.249020529,1.268876451,0.310619881,0,1.622570751,1.121864787,0.33511984,
'TMOD2,0,0,0.01034883,0,0,0,0,0,0,0,0,0.029151661,3.17453345,0,0,0,0,0,0.084261218,0.288975319,0.556326941,
'TMOD3,114.3101879,633.6393202,71.59001718,203.6332678,215.4005786,146.7651492,225.0674005,251.2300278,102.7303961,505.0373441,24.66050393,42.21541966,10.03391647,264.4099332,348.6611145,180.8816477,108.0205411,244.1778759,99.68842361,107.0473996,94.20770798,LPS Response
'TMOD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPO,0.058809161,0,0,0,0,0,0,0,0.041871578,0,0,317.3808756,0,2.816289202,0.037325871,22.66139527,0,0,7.443219855,18.01257829,9.657575773,
'TMPPE,17.18227454,10.38063656,0.191361034,0.030304445,0,0,0.028385436,0,0.030883145,0,0.019939516,0.347574801,62.13112779,0.027423629,0,0.128634431,0.105126834,0.106971781,2.078148734,2.170729198,1.751263342,
'TMPRSS11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS11BNL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS11C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS11D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS11E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05046674,
'TMPRSS11F,0,0,0,0,0,0,0,0,0.036826942,0,0.024589732,0,0,0,39.80257796,0,0,0,0,0,0,
'TMPRSS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111146082,0,
'TMPRSS15,0,0,0,0,0,0,0,0,0,0,0,0.078505578,0,0,0,0,0,0,0,0,0,
'TMPRSS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989824116,1.095608965,0.582264366,
'TMPRSS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525033781,
'TMPRSS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMPRSS9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMSB10,800.6374354,316.1847599,398.2644697,431.8808163,323.08313,691.6513482,323.9283069,497.7765942,233.8830976,124.0153978,203.4942733,138.7098932,129.3944137,281.8617565,364.8184693,210.5434856,0.318801312,606.8651043,833.6588559,852.3585132,1037.338926,
'TMSB15A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMSB15B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.356924571,6.781948871,10.2555463,
'TMSB4X,15853.67714,15943.19467,24029.98796,14880.64626,22665.87189,15519.57971,12113.58413,9055.919529,11136.87807,13115.21651,14146.30458,32396.37225,33813.49341,14683.04808,10890.66059,48313.97721,12005.13967,27934.80326,22354.07748,22212.58981,22814.90564,
'TMTC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TMTC2,0,0,0,0,6.067181459,0,0,0,2.695037686,0,0,0,0,0,0,0.033706001,0,0,0.601315112,1.239724912,0.493931082,LPS Response
'TMTC3,7.703704716,0,0,17.37576723,0,0.02120414,0,30.19955945,0.026082542,0,0,0,0,0.022844966,0.023255305,0,0.072503518,19.16604105,2.082308773,2.318893539,1.996354049,
'TMTC4,0,11.84901058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823997422,1.242122929,0.223914285,
'TMUB1,0,0.117166923,0.08235231,0,0,0,0,0,0,0,0,39.67823811,0,0,0,0,0,0,2.874178167,3.887198864,2.544673239,
'TMUB2,68.87980509,0.073253462,0,0,0.051806803,0,0,0.064251062,0,0,0,121.450635,0,0,0.14196185,82.77393829,0,0.057921886,13.91205989,11.08510377,10.13022971,
'TMX1,188.5421794,73.25235444,23.5154529,0.500043597,89.6640013,138.1185956,45.00391628,89.70519924,123.1267619,0.170336832,113.7634529,0,0.136366013,43.88555719,223.4252879,0,93.10224208,94.48806857,93.57289793,73.37673003,82.33051455,
'TMX2,0,0.071253315,130.4693725,271.0989983,0.100792745,61.82189641,105.450073,87.05741721,0.077484783,126.3303095,0.05168845,0.141318315,0,101.6799779,0.138086746,0.149092312,0.143668029,0.056333513,28.14086185,33.21992786,34.1901519,
'TMX3,16.69056962,0.878043981,15.4142174,0.109022727,17.03829592,15.84788552,40.83373357,52.47015945,91.05793975,0,1.889327897,0.140634891,47.42799098,88.81191135,0.030390941,35.81630465,0.072162879,14.5691259,40.13284922,44.62738064,22.46138031,
'TMX4,0,54.62369591,0,0.041490431,0,0,0,0,0,0.048733137,0.159469843,4.120944809,0.11060518,0.026693346,0,0.057499188,0,0.02211004,4.248846751,5.222816686,2.712540631,
'TNC,0,0,0,0,0,0,0,0,0,0,0,0.24054894,0,0,0,0,0,0,0,0.116787176,0.095289037,LPS Response
'TNF,1836.252563,2665.943515,1134.149894,2406.919095,1006.036883,1103.605056,1640.454132,7216.866881,2368.943683,1539.002659,8055.948865,9.118918865,66.24756378,2340.014162,1981.492775,40.75637407,11398.03703,1156.393624,3454.749483,3417.725115,3415.84521,LPS Response
'TNFAIP1,17.487979,0,0.111004795,0.068435664,102.350467,101.234504,72.8579104,0.034530155,37.56150327,0.20931547,142.9257473,0.234530818,279.8545361,86.26409819,103.7888802,28.81120368,0.079344343,44.5824107,17.52131495,23.29724396,16.05670327,
'TNFAIP2,464.0057524,443.5360098,85.89326353,107.8462607,320.9755885,139.0413728,61.19773559,35.48411314,322.9369689,668.5854917,112.9266017,263.3346809,290.8988543,329.5549126,66.31324219,286.5960713,461.8807656,105.3204691,314.1696881,313.0446936,278.4492249,LPS Response
'TNFAIP3,301.5087109,295.4585324,80.60797559,160.2684082,4.661421594,336.1327649,123.1147439,160.8273796,401.6640861,370.875277,180.9827331,701.5972888,355.3728615,395.911256,435.5133266,159.1382239,729.6440845,163.9427366,194.7925399,162.5406408,189.2333716,LPS Response
'TNFAIP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092022732,0,0,0,0.889857731,4.415511228,4.237295947,
'TNFAIP8,176.4720303,427.5121018,258.8585346,233.9620527,2.435884015,77.13904024,23.60750665,227.924367,163.7151858,357.6413558,153.5951062,1.376866109,938.1747232,129.2168691,84.01504368,203.7118103,22.89396257,40.25320379,115.5505483,114.4630136,109.5973848,
'TNFAIP8L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676695368,1.299994551,0.184446125,
'TNFAIP8L2,0,0,96.13778031,0.24316721,0.098921828,73.90244715,0,0,0.305237928,211.7821121,0.101630769,0.277556218,0,6.530426433,0.135869588,0,0,26.83661233,14.08178381,19.54068023,11.41031921,
'TNFAIP8L3,0,0,0.941490671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.261609069,2.311101701,1.691088777,
'TNFRSF10B,3.002506826,2.473303507,2.086759632,2.054657738,27.01441453,3.207324351,1.238440276,0.990299841,1.681924972,2.574921186,1.08624428,9.256853959,24.86304873,1.833814558,3.277859831,3.475494291,3.4914298,1.116711848,1.978674738,2.50598082,1.549133268,
'TNFRSF11B,0,0,0,0.045328141,0,0,0,0,0,0,0,0,0,0,0,0,0.052583242,0,9.344165033,10.0407968,10.16999277,
'TNFRSF12A,0.238742571,0,0,42.33867085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.257106668,7.841032836,9.805211642,
'TNFRSF13B,0,0,0,0,0,0,0,0.190991444,0,0,0,0,0,0,0,0,0,0,3.312331523,2.599726243,3.164553997,
'TNFRSF13C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214589596,2.888949769,6.1335897,
'TNFRSF14,0,58.34565107,0,0,0,1.517427626,0,0,0,0,0,0,0,0,0,0,0,0,3.184129683,2.409505281,1.830680198,
'TNFRSF17,0,0,0,0,0,0,0,0,0,0,0,0.801179853,0,0,0,0,0,0,0,0,0,
'TNFRSF18,0,0.950301726,0,0,0,0,0,44.47836139,0,0,11.70272882,0,0,71.46552508,0,0,0,0,7.217415801,16.72994186,4.33165747,
'TNFRSF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNFRSF1A,0,0,0.19475113,0,0.048916653,2.319611881,6.696755942,0.303274718,0.451210858,0,0,0.137166479,0,0,2.077339284,0.072353568,0,0,49.13084715,47.23529328,60.85519059,
'TNFRSF1B,160.8711084,194.875954,18.20929217,62.21969754,91.42733723,32.66251473,90.10133274,38.12244723,100.0599965,318.1752576,67.91254689,0.175070189,0.14015961,62.14492592,191.6471411,39.01466166,205.9068485,31.16677715,199.3372387,200.4050155,183.884544,LPS Response
'TNFRSF21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086198804,11.85394703,0,0,0,6.784144745,8.436390175,7.527108854,
'TNFRSF22,0,0,0.354175804,0.057923431,0.098689442,25.52502679,0,0,0,0,0,0,0,0,0,0,0,24.83738752,2.101989012,2.397503631,1.648944439,
'TNFRSF23,0.056624358,0,210.0399945,0,67.69877285,2.612346526,12.93398232,0,0.048395019,7.732534938,0.032305159,0,0,0.042365477,0,0,0.044852502,1.639840879,14.94319703,15.25598823,10.18826566,
'TNFRSF25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNFRSF26,84.84280024,0.246384841,9.168641209,193.5483591,0,199.3415654,0.075318008,7.908281803,0.16072753,79.03187986,137.780482,0.0978015,0.157559259,538.2536358,0.143258368,0.103144661,0.049656692,150.478908,69.27589487,89.35944345,70.39228081,
'TNFRSF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.432265619,4.111454119,2.225472141,
'TNFRSF8,0,0,6.799489827,0,0,0,0,0.097215157,0,0,0,0,0,0,0,0,0,0,0.905804193,0.382526362,0.737637786,
'TNFRSF9,0.190093428,0.224665489,0.57985062,0.650212976,0.370717191,0.660935954,0.410470304,0.459800856,0.634323763,0.332585154,0.317050112,443.8443177,3122.115218,0.738170323,0.580518148,461.3177102,0.284455312,17.35170745,31.05192467,49.29473685,42.59549509,
'TNFSF10,0,0.219816097,1.619957694,0.202122995,0.062054194,0.025768922,0.108342391,0.027432027,0.062259628,0.180112384,0.062833179,0.11572479,0.031764068,0.125359237,0.056180429,0.495248003,0.076120577,2.394420836,0.899617669,0.450531839,0.518431278,LPS Response
'TNFSF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064480141,0,0,0,0,0,0.156571331,
'TNFSF13,74.69485942,0.08937499,76.38710879,32.9958325,115.8934838,0.158456136,0.081636793,55.51363606,0.098330808,1.125468134,0.065562545,0,10.38419472,0.08597793,0.175192993,0.09455617,0,0.071559961,49.22785037,45.39915541,51.76650323,
'TNFSF13B,0,0,9.658944592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243779037,3.570229435,1.353198065,
'TNFSF14,0,0,0.057036941,0,0,0,1.8508738,70.1620074,0,0,0,0,0,0.693802195,0,0,0,0,2.80185306,1.88252582,5.762628932,
'TNFSF15,0.754461702,505.4777967,937.2375515,45.81233144,272.829722,1252.423465,74.23377394,410.8809431,38.96233027,74.82602356,385.2712483,1.813513235,1.288747425,859.2557581,1033.991095,870.6330772,325.5163647,1279.186314,484.2384138,429.8932433,344.9732728,LPS Response
'TNFSF18,0,0.289551925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052113051,0.607870998,0.340505074,
'TNFSF4,0.239441545,622.4583235,83.3791194,1692.540679,0.333760593,1350.225069,949.7043498,6.798098478,0.924760024,0.588181084,0.342513763,0.936098838,343.9357426,0.539001037,0.640706432,193.7413241,0.285846106,139.0393057,173.8272988,180.5278059,169.0872198,LPS Response
'TNFSF8,0,0.066763471,0,26.52927404,0.094458915,0,233.8976944,39.69652511,0.072599321,0.059265665,0,0,0.071154554,98.96063423,0.06469393,14.25018188,0,21.00222538,69.16205329,44.72288128,37.15133,LPS Response
'TNFSF9,3212.268646,241.7611651,1.868658162,45.90450249,48.9749933,202.7123307,64.18432958,1678.960828,777.1301057,155.6956463,360.7840371,627.5613869,348.1895155,114.8419097,1220.290955,6627.669993,1096.284201,4.822268223,1437.714829,1374.220543,1512.657431,LPS Response
'TNIK,0,0.031261319,0,0,0.022146937,0.027620125,0,0.027412328,0,0,0,0,63.9077315,0,0,0,0,0,0.235100415,0.110867552,0.108692312,
'TNIP1,249.5143259,495.0764599,255.6683729,72.80274171,233.8546345,183.7999957,104.8896319,264.6378716,288.1769003,210.6844972,193.492685,0.658285981,64.60163141,336.1408254,466.8126593,28.76329392,62.38265335,15.30070362,115.5119967,99.04562597,107.2183246,LPS Response
'TNIP2,0,0,94.69452713,0,0.053901997,0,0,0,0.08289532,0,0,10.73201141,0.568660252,0,0,0.079741562,2.382479423,0,10.81251008,13.77058246,12.32191046,
'TNIP3,645.2176991,1133.9772,258.4764554,1833.292249,893.0067089,966.0745683,76.11931493,950.4564127,547.7718675,1.264903682,237.0582736,4.037627177,455.6085657,553.7132455,403.8978218,1300.579999,200.6330613,825.3679855,386.9292161,369.3464725,387.2156321,
'TNK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468114731,0.248273128,
'TNKS,61.72787893,0.0444997,0.034915085,0,0.017544525,35.99373229,0,0.976906448,0,0.021911777,0.017973686,0,0,0,0.258744644,0.046576094,0,0,7.252062436,6.210572019,3.52911332,
'TNKS1BP1,0,0,0,0,1.623180159,0.025903263,0,0,0,0,0,0,0,0,0,0,0,0,0.08424528,0.569855155,0.698617966,
'TNKS2,27.56653123,0,0,4.369912965,0,0,0.161890909,31.5513895,0.072209074,0.019594239,0,0.043987958,0.070806701,0.147580789,1.652508831,0,0,0.01745503,14.01030276,6.39220996,5.945881423,
'TNMD,0,18.31905178,0,0,0,0,0,0,0,0,10.57260386,2.079715193,0,0,0,0,0,0,0,0,0,
'TNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259216458,0,0,0,0,0.087647896,
'TNNC1,0,0,0,0,0,0,117.2135759,85.870993,0,0,0,0,0,0,0,0,0,0,0,0.839509894,2.515297889,
'TNNC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNNI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNNI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.47351697,6.138487091,10.4097863,
'TNNI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20818061,0,0,0.722197974,1.785303819,2.439581105,
'TNNI3K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075726369,0.210339013,0.062746252,
'TNNT1,52.75624589,0,0,0,0,0,0,0,0,0.160921227,0,0,0,38.3142359,0,0,0,0,1.951883879,1.965561444,2.307933873,
'TNNT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650751629,
'TNNT3,0,18.69857426,0,0,0,0,0,0,0,0,0,0,0,0,0,34.59957022,0,0,1.257184449,1.301834987,2.695070551,
'TNP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.660389736,0.652023931,0,
'TNPO1,18.03042972,0,0.032653463,32.0456963,0.019158606,0,0,0,81.30081272,0,0,29.27931522,0,0.124965579,0.134732296,0.06871559,0,0,5.252475728,5.522880084,5.064379784,
'TNPO2,0,0.178537369,0,13.50487597,1.560065449,0,0,9.236676667,0,0,0,0,1.77607534,5.495596758,0,0.031152036,0,0,3.177191086,3.393583507,2.2232983,
'TNPO3,49.61277362,0.385084106,11.16338341,0.142176342,37.61877307,19.50392116,0.07035489,31.30386426,46.92044182,0.032389918,21.53768465,0.152720816,0.060518479,14.76056578,150.870046,83.56065508,0.067457808,0.134560396,21.92816597,22.61980577,16.46174163,
'TNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'TNRC18,0.029482828,0,0,0,0,0,0,0,0,0,0,0,3.810076921,0.017821564,0,8.307090417,0,0.036483015,1.42457782,1.817643188,0.447705663,
'TNRC6A,5.971770664,0,0,0,0,3.784713995,0.032850957,0,0,0,0,0,10.63444245,0.060744103,0,0.066801788,0,0,6.425310516,4.60667861,1.994603022,
'TNRC6B,5.908146105,0,0.051194101,0.00964054,12.53216343,2.336999979,0,0.048892606,0.079085361,0,0,0,0.778983344,2.024783954,0,2.498814563,0.146638105,0.057501547,2.399678429,0.757496895,2.293873656,
'TNRC6C,0,27.05427724,0.196246886,0.03453949,1.153519398,0.035171539,0,0,0.085488977,0.051313018,0,0.083675322,0.126995063,0.095156642,0.07698713,0.067839472,0.621069341,0.031344425,2.620077178,2.157919084,1.725835335,
